,latitude,longitude,jenis_hewan,nama_shelter
4580,-6.4044474692419,106.685418517849,Anjing,Animals Hope Gunung Sindur
4581,-6.40123023517684,106.698116006987,Anjing,Animals Hope Gunung Sindur
4582,-8.18499930286457,114.368205908835,Kucing,Annur Cat House Banyuwangi
4583,-8.17530773083062,114.36776544701,Kucing,Annur Cat House Banyuwangi
4584,-8.19156154161844,114.365468410678,Kucing,Annur Cat House Banyuwangi
4585,-8.16619252675649,114.36385841565,Kucing,Annur Cat House Banyuwangi
4586,-8.17481751023459,114.380038836516,Kucing,Annur Cat House Banyuwangi
4587,-8.19112582306057,114.345320755587,Kucing,Annur Cat House Banyuwangi
4588,-8.1908972859297,114.392349444055,Kucing,Annur Cat House Banyuwangi
4589,-8.19083110636608,114.378969369256,Kucing,Annur Cat House Banyuwangi
4590,-8.19153021152347,114.355680642605,Kucing,Annur Cat House Banyuwangi
4591,-8.16232142696504,114.354738969164,Kucing,Annur Cat House Banyuwangi
4592,-8.17313293287141,114.387359839977,Kucing,Annur Cat House Banyuwangi
4593,-8.16436264617192,114.374240282611,Kucing,Annur Cat House Banyuwangi
4594,-8.16590442859494,114.35742767579,Kucing,Annur Cat House Banyuwangi
4595,-8.17615006854968,114.392345824792,Kucing,Annur Cat House Banyuwangi
4596,-8.70480332936207,115.243426302521,Kucing,BALI ANIMAL DEFENDER
4597,-8.7084092912255,115.246255511247,Anjing,BALI ANIMAL DEFENDER
4598,-8.70002573005567,115.230337446527,Kucing,BALI ANIMAL DEFENDER
4599,-8.70077064980637,115.241366702044,Anjing,BALI ANIMAL DEFENDER
4600,-8.70892388909183,115.232463937096,Kucing,BALI ANIMAL DEFENDER
4601,-8.70426392201568,115.222323494729,Anjing,BALI ANIMAL DEFENDER
4602,-8.69220329111225,115.226200414322,Kucing,BALI ANIMAL DEFENDER
4603,-8.6934882067952,115.246714275787,Anjing,BALI ANIMAL DEFENDER
4604,-8.69963827820353,115.24138990781,Kucing,BALI ANIMAL DEFENDER
4605,-8.6973646920241,115.251715380654,Anjing,BALI ANIMAL DEFENDER
4606,-8.69666665048235,115.214730992541,Kucing,BALI ANIMAL DEFENDER
4607,-8.69469245318592,115.216751160647,Anjing,BALI ANIMAL DEFENDER
4608,-8.69500808276687,115.215072819146,Kucing,BALI ANIMAL DEFENDER
4609,-8.69764822983554,115.221843289498,Anjing,BALI ANIMAL DEFENDER
4610,-8.70649535736746,115.24242895134,Kucing,BALI ANIMAL DEFENDER
4611,-8.70410136144157,115.236011195458,Anjing,BALI ANIMAL DEFENDER
4612,-8.69512677465292,115.24440261772,Kucing,BALI ANIMAL DEFENDER
4613,-8.69335664406655,115.219276265725,Anjing,BALI ANIMAL DEFENDER
4614,-8.70317695539878,115.228016605099,Kucing,BALI ANIMAL DEFENDER
4615,-8.69691997806638,115.225716092801,Anjing,BALI ANIMAL DEFENDER
4616,-8.70016907778943,115.237248351319,Kucing,BALI ANIMAL DEFENDER
4617,-8.70347168600836,115.22007829666,Anjing,BALI ANIMAL DEFENDER
4618,-8.70804230475207,115.227349325113,Kucing,BALI ANIMAL DEFENDER
4619,-8.70983166414853,115.221184448746,Anjing,BALI ANIMAL DEFENDER
4620,-8.70316387361019,115.221386603634,Kucing,BALI ANIMAL DEFENDER
4621,-8.70962589233973,115.225557863732,Anjing,BALI ANIMAL DEFENDER
4622,-8.70851606633058,115.230479175394,Kucing,BALI ANIMAL DEFENDER
4623,-8.69594740316869,115.218387558541,Anjing,BALI ANIMAL DEFENDER
4624,-8.41658485632929,115.083321555222,Anjing,Bali Dog Association Sanctuary
4625,-8.44430810615093,115.054243033002,Anjing,Bali Dog Association Sanctuary
4626,-8.41914462018021,115.071537251181,Anjing,Bali Dog Association Sanctuary
4627,-8.44181772787556,115.057351220697,Anjing,Bali Dog Association Sanctuary
4628,-8.42398104746932,115.044754917784,Anjing,Bali Dog Association Sanctuary
4629,-8.45054313667818,115.07452094226,Anjing,Bali Dog Association Sanctuary
4630,-8.4587594506272,115.029557421667,Anjing,Bali Dog Association Sanctuary
4631,-8.43933523044693,115.041680381286,Anjing,Bali Dog Association Sanctuary
4632,-8.45799132681612,115.028308288139,Anjing,Bali Dog Association Sanctuary
4633,-8.42328741498239,115.068614639984,Anjing,Bali Dog Association Sanctuary
4634,-8.41574392135349,115.036401406093,Anjing,Bali Dog Association Sanctuary
4635,-8.42386032125738,115.040425480731,Anjing,Bali Dog Association Sanctuary
4636,-8.44506521440981,115.048852219362,Anjing,Bali Dog Association Sanctuary
4637,-8.40996492584532,115.070662827716,Anjing,Bali Dog Association Sanctuary
4638,-8.43036009137489,115.282451366022,Anjing,Bali house dog rescue by nia nia
4639,-8.44591880877276,115.306669261604,Anjing,Bali house dog rescue by nia nia
4640,-8.44704055677428,115.340477153747,Anjing,Bali house dog rescue by nia nia
4641,-8.4566910997347,115.314881028018,Anjing,Bali house dog rescue by nia nia
4642,-8.42746402340101,115.328521341709,Anjing,Bali house dog rescue by nia nia
4643,-8.47119195356,115.340785817945,Anjing,Bali house dog rescue by nia nia
4644,-8.45806774208661,115.332628393766,Anjing,Bali house dog rescue by nia nia
4645,-8.44935724549119,115.291293855694,Anjing,Bali house dog rescue by nia nia
4646,-8.43054623697358,115.290328583406,Anjing,Bali house dog rescue by nia nia
4647,-8.4674869233001,115.30457475808,Anjing,Bali house dog rescue by nia nia
4648,-8.4506533836756,115.343485530328,Anjing,Bali house dog rescue by nia nia
4649,-8.46281394736957,115.293832992781,Anjing,Bali house dog rescue by nia nia
4650,-8.42885281320695,115.294196936734,Anjing,Bali house dog rescue by nia nia
4651,-8.45070109294418,115.283887126479,Anjing,Bali house dog rescue by nia nia
4652,-8.4269393095649,114.916228143138,Lainnya,BALI REPTILE RESCUE
4653,-8.4221183397152,114.908213746882,Lainnya,BALI REPTILE RESCUE
4654,-8.43004419114564,114.876756424286,Lainnya,BALI REPTILE RESCUE
4655,-8.43813195023902,114.909069258743,Lainnya,BALI REPTILE RESCUE
4656,-8.4436307808258,114.901704355956,Lainnya,BALI REPTILE RESCUE
4657,-8.42514183626254,114.890468490083,Lainnya,BALI REPTILE RESCUE
4658,-8.44277752241209,114.896892145536,Lainnya,BALI REPTILE RESCUE
4659,-8.42428984331552,114.881095119904,Lainnya,BALI REPTILE RESCUE
4660,-8.4438662292877,114.897909794123,Lainnya,BALI REPTILE RESCUE
4661,-8.42553412793497,114.883564096161,Lainnya,BALI REPTILE RESCUE
4662,-8.43107261465851,114.896158612584,Lainnya,BALI REPTILE RESCUE
4663,-8.42821214765577,114.886992008731,Lainnya,BALI REPTILE RESCUE
4664,-8.44383697612282,114.898431693128,Lainnya,BALI REPTILE RESCUE
4665,-8.43167033405435,114.89514843591,Lainnya,BALI REPTILE RESCUE
4666,-8.54879757795709,115.102834477546,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4667,-8.53588583907651,115.091683628257,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4668,-8.5570615701752,115.14583070028,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4669,-8.55506021593177,115.119682715481,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4670,-8.55309216150208,115.131672382975,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4671,-8.54532682943217,115.143465160192,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4672,-8.54890757800193,115.14600975781,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4673,-8.55174593780067,115.091516231486,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4674,-8.52984322898089,115.132029371696,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4675,-8.53232519837524,115.125466670921,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4676,-8.54488002629605,115.098137331314,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4677,-8.53937389009039,115.096624686597,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4678,-8.54537048354426,115.097517165139,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4679,-8.53636268431339,115.10534863507,Lainnya,"Bali Wildlife Rescue Centre, Friend of the National Parks Foundation"
4680,-8.51758150819865,115.256970446166,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4681,-8.49834344439084,115.287479801405,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4682,-8.49676369879919,115.268613120478,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4683,-8.5101445339964,115.295203767276,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4684,-8.51638967121547,115.274857977531,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4685,-8.50832966042694,115.274583596044,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4686,-8.49522416782092,115.261105262658,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4687,-8.49595824954296,115.283816794503,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4688,-8.50870895371709,115.280605717177,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4689,-8.50383849057034,115.29841128933,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4690,-8.51102396321208,115.280211972443,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4691,-8.48729453790485,115.243598605594,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4692,-8.5189829125172,115.270662325569,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4693,-8.48967583111263,115.289881611515,Anjing,BARC 4 BALI DOGS - Bali Adoption Rehab Centre
4694,-8.55689319822034,115.274658792081,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4695,-8.53495293406323,115.249909396805,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4696,-8.54936938690908,115.245368668526,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4697,-8.55518989120668,115.262916807506,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4698,-8.54334864854686,115.259372617193,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4699,-8.56178649119813,115.242775701995,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4700,-8.54097239552864,115.235484038916,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4701,-8.54551635265582,115.260480895165,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4702,-8.56197725259253,115.275637840157,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4703,-8.56744149466752,115.256546797394,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4704,-8.55077855661297,115.258674051059,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4705,-8.56792707736601,115.262827638329,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4706,-8.56580299640057,115.238506726235,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4707,-8.54458722434116,115.251324479109,Anjing,BAWA (Bali Animal Welfare Association) Main Office
4708,-7.79588972156745,110.468674155713,Lainnya,BDS BIRDFARM
4709,-7.79512371459935,110.479565207873,Lainnya,BDS BIRDFARM
4710,-7.79486257620001,110.460868625468,Lainnya,BDS BIRDFARM
4711,-7.80328150403231,110.465744313446,Lainnya,BDS BIRDFARM
4712,-7.78966229092586,110.469517746437,Lainnya,BDS BIRDFARM
4713,-7.79487375911959,110.478771775497,Lainnya,BDS BIRDFARM
4714,-7.79504136614309,110.47975615201,Lainnya,BDS BIRDFARM
4715,-7.79222354913893,110.460510274108,Lainnya,BDS BIRDFARM
4716,-7.79581975436108,110.456661866501,Lainnya,BDS BIRDFARM
4717,-7.80165873191658,110.464797612898,Lainnya,BDS BIRDFARM
4718,-7.7888625035088,110.468892151588,Lainnya,BDS BIRDFARM
4719,-7.79672247841267,110.463511165565,Lainnya,BDS BIRDFARM
4720,-7.79862608981182,110.465387425503,Lainnya,BDS BIRDFARM
4721,-7.79845580451078,110.473265154664,Lainnya,BDS BIRDFARM
4722,-6.52076420400439,107.455449087988,Kucing,Brown House Pet Care
4723,-6.53011515589602,107.452977063795,Kucing,Brown House Pet Care
4724,-6.52938758212365,107.46810583206,Kucing,Brown House Pet Care
4725,-6.52283455288519,107.445287355961,Kucing,Brown House Pet Care
4726,-6.5297448824027,107.457601528421,Kucing,Brown House Pet Care
4727,-6.52894155808631,107.448857886648,Kucing,Brown House Pet Care
4728,-6.53450872484893,107.462660674699,Kucing,Brown House Pet Care
4729,-6.51983433610652,107.46081517867,Kucing,Brown House Pet Care
4730,-6.53092062985015,107.468995433555,Kucing,Brown House Pet Care
4731,-6.52044186752242,107.471929046871,Kucing,Brown House Pet Care
4732,-6.52395232418146,107.458300891286,Kucing,Brown House Pet Care
4733,-6.53373044852168,107.469928599528,Kucing,Brown House Pet Care
4734,-6.5360899277865,107.453427087255,Kucing,Brown House Pet Care
4735,-6.53599238662443,107.451190384353,Kucing,Brown House Pet Care
4736,-6.15879422282709,106.718181347408,Kucing,Bryan Cat House
4737,-6.15502276474332,106.714881279172,Kucing,Bryan Cat House
4738,-6.16003479060971,106.700989960817,Kucing,Bryan Cat House
4739,-6.16236969546538,106.709294885328,Kucing,Bryan Cat House
4740,-6.16322768233186,106.697768791071,Kucing,Bryan Cat House
4741,-6.17225593613198,106.709709519526,Kucing,Bryan Cat House
4742,-6.16674386614055,106.701400119841,Kucing,Bryan Cat House
4743,-6.16215969379352,106.705707469806,Kucing,Bryan Cat House
4744,-6.1556604023342,106.712104981529,Kucing,Bryan Cat House
4745,-6.16765321789215,106.713724341705,Kucing,Bryan Cat House
4746,-6.16445584363714,106.70828758476,Kucing,Bryan Cat House
4747,-6.16936153741307,106.712163241645,Kucing,Bryan Cat House
4748,-6.15999736280081,106.719709558933,Kucing,Bryan Cat House
4749,-6.16624572125775,106.722446087605,Kucing,Bryan Cat House
4750,-7.35752556470428,111.474250173789,Anjing,Buw-Buw Pet's Care
4751,-7.41660346060277,111.468973862412,Kucing,Buw-Buw Pet's Care
4752,-7.35869685976369,111.486724556055,Anjing,Buw-Buw Pet's Care
4753,-7.39421087776809,111.430752170402,Kucing,Buw-Buw Pet's Care
4754,-7.37467120652462,111.42199977762,Anjing,Buw-Buw Pet's Care
4755,-7.36897683664315,111.534562626063,Kucing,Buw-Buw Pet's Care
4756,-7.34497885494169,111.528335621637,Anjing,Buw-Buw Pet's Care
4757,-7.43368766656812,111.475235721669,Kucing,Buw-Buw Pet's Care
4758,-7.37421869673516,111.502816110278,Anjing,Buw-Buw Pet's Care
4759,-7.35184321295756,111.398107268373,Kucing,Buw-Buw Pet's Care
4760,-7.34551997966718,111.44936295825,Anjing,Buw-Buw Pet's Care
4761,-7.4282853832991,111.461103223484,Kucing,Buw-Buw Pet's Care
4762,-7.33974352053245,111.419264223212,Anjing,Buw-Buw Pet's Care
4763,-7.42471362443299,111.46702579367,Kucing,Buw-Buw Pet's Care
4764,-7.38928334337406,111.413589235395,Anjing,Buw-Buw Pet's Care
4765,-7.35356382534878,111.42051063188,Kucing,Buw-Buw Pet's Care
4766,-7.39727270354356,111.470383459727,Anjing,Buw-Buw Pet's Care
4767,-7.35952577391458,111.471351150183,Kucing,Buw-Buw Pet's Care
4768,-7.41585743940034,111.463180477958,Anjing,Buw-Buw Pet's Care
4769,-7.40712849272046,111.464276326077,Kucing,Buw-Buw Pet's Care
4770,-7.37390821459453,111.448194595641,Anjing,Buw-Buw Pet's Care
4771,-7.33944105551718,111.494611738667,Kucing,Buw-Buw Pet's Care
4772,-7.43777409716329,111.493409989613,Anjing,Buw-Buw Pet's Care
4773,-7.42114509792985,111.46007998266,Kucing,Buw-Buw Pet's Care
4774,-7.3563269512361,111.522981889668,Anjing,Buw-Buw Pet's Care
4775,-7.39558859276798,111.531671245092,Kucing,Buw-Buw Pet's Care
4776,-7.3982384385638,111.509254744522,Anjing,Buw-Buw Pet's Care
4777,-7.40469867122722,111.430775868385,Kucing,Buw-Buw Pet's Care
4778,-8.69666645093313,115.186980224956,Anjing,Canfgu dog adoption
4779,-8.70375429465432,115.174125097343,Anjing,Canfgu dog adoption
4780,-8.69777129815459,115.173483403331,Anjing,Canfgu dog adoption
4781,-8.70861905472816,115.186820521186,Anjing,Canfgu dog adoption
4782,-8.7085293720816,115.172032115067,Anjing,Canfgu dog adoption
4783,-8.69706956427343,115.186389209017,Anjing,Canfgu dog adoption
4784,-8.69393032913463,115.176652013369,Anjing,Canfgu dog adoption
4785,-8.70081705946587,115.177780341072,Anjing,Canfgu dog adoption
4786,-8.69524574012561,115.18764681662,Anjing,Canfgu dog adoption
4787,-8.70126566888868,115.171144720031,Anjing,Canfgu dog adoption
4788,-8.69776923772442,115.170356668511,Anjing,Canfgu dog adoption
4789,-8.697992744598,115.172138911871,Anjing,Canfgu dog adoption
4790,-8.69679245263509,115.17738891681,Anjing,Canfgu dog adoption
4791,-8.69879160273147,115.175151461245,Anjing,Canfgu dog adoption
4792,-6.22867193280807,106.730234181716,Kucing,Canine Homestay
4793,-6.22868594268009,106.716855373222,Kucing,Canine Homestay
4794,-6.2271950570508,106.730132744778,Kucing,Canine Homestay
4795,-6.22170651454191,106.715590730279,Kucing,Canine Homestay
4796,-6.22783584386982,106.716958567796,Kucing,Canine Homestay
4797,-6.22300018593168,106.71605734608,Kucing,Canine Homestay
4798,-6.22748416370234,106.718184499947,Kucing,Canine Homestay
4799,-6.22470041435178,106.728649832763,Kucing,Canine Homestay
4800,-6.22232904847855,106.733936980773,Kucing,Canine Homestay
4801,-6.23144495054042,106.714039000255,Kucing,Canine Homestay
4802,-6.22722965396912,106.716561363588,Kucing,Canine Homestay
4803,-6.22428785590305,106.718196478969,Kucing,Canine Homestay
4804,-6.22790203747014,106.72623428823,Kucing,Canine Homestay
4805,-6.22843937566865,106.729910719663,Kucing,Canine Homestay
4806,-6.30869489818761,106.712466869881,Kucing,Cat Shelter | Gizmo Rescue
4807,-6.30633815127998,106.703975909386,Kucing,Cat Shelter | Gizmo Rescue
4808,-6.31066246005917,106.703956937797,Kucing,Cat Shelter | Gizmo Rescue
4809,-6.31298749947343,106.715067751732,Kucing,Cat Shelter | Gizmo Rescue
4810,-6.30456993077133,106.707558757399,Kucing,Cat Shelter | Gizmo Rescue
4811,-6.30933953992527,106.716764094119,Kucing,Cat Shelter | Gizmo Rescue
4812,-6.30922623868892,106.707253100284,Kucing,Cat Shelter | Gizmo Rescue
4813,-6.30362899884856,106.705197898775,Kucing,Cat Shelter | Gizmo Rescue
4814,-6.31364708563838,106.71390430204,Kucing,Cat Shelter | Gizmo Rescue
4815,-6.31427141787366,106.709889641835,Kucing,Cat Shelter | Gizmo Rescue
4816,-6.30485095832648,106.703016571577,Kucing,Cat Shelter | Gizmo Rescue
4817,-6.30595254875585,106.711077420405,Kucing,Cat Shelter | Gizmo Rescue
4818,-6.30704790698944,106.710357319937,Kucing,Cat Shelter | Gizmo Rescue
4819,-6.30997731193249,106.704317594889,Kucing,Cat Shelter | Gizmo Rescue
4820,-6.74397660167833,108.539338405613,Kucing,Cat Shelter Cirebon
4821,-6.73440118058148,108.53554243917,Kucing,Cat Shelter Cirebon
4822,-6.73210666814208,108.522874625202,Kucing,Cat Shelter Cirebon
4823,-6.73860628554325,108.532750657512,Kucing,Cat Shelter Cirebon
4824,-6.73171051070814,108.528385829278,Kucing,Cat Shelter Cirebon
4825,-6.72815365439889,108.534774056574,Kucing,Cat Shelter Cirebon
4826,-6.73941959601156,108.53689166749,Kucing,Cat Shelter Cirebon
4827,-6.72775319422388,108.531829139619,Kucing,Cat Shelter Cirebon
4828,-6.73517000105,108.541422766786,Kucing,Cat Shelter Cirebon
4829,-6.73611161728122,108.536048763722,Kucing,Cat Shelter Cirebon
4830,-6.73159072246841,108.540390675204,Kucing,Cat Shelter Cirebon
4831,-6.74210584778093,108.532199350386,Kucing,Cat Shelter Cirebon
4832,-6.72606176050436,108.524964636596,Kucing,Cat Shelter Cirebon
4833,-6.72734218662494,108.540167170705,Kucing,Cat Shelter Cirebon
4834,-7.52979505437872,112.279501040848,Kucing,Cat Shelter Jombang
4835,-7.54418772819157,112.278165761408,Kucing,Cat Shelter Jombang
4836,-7.5250310184851,112.294259482463,Kucing,Cat Shelter Jombang
4837,-7.53571178169282,112.294477738118,Kucing,Cat Shelter Jombang
4838,-7.52493848480638,112.287747875427,Kucing,Cat Shelter Jombang
4839,-7.51039572077165,112.28395960956,Kucing,Cat Shelter Jombang
4840,-7.51911372945932,112.274329540872,Kucing,Cat Shelter Jombang
4841,-7.51482191802567,112.301108802232,Kucing,Cat Shelter Jombang
4842,-7.54304411095932,112.267133677584,Kucing,Cat Shelter Jombang
4843,-7.53341177744613,112.288970286628,Kucing,Cat Shelter Jombang
4844,-7.5302875485386,112.3103966889,Kucing,Cat Shelter Jombang
4845,-7.51926627263932,112.268174029878,Kucing,Cat Shelter Jombang
4846,-7.54490546277808,112.265438243844,Kucing,Cat Shelter Jombang
4847,-7.51816631180889,112.2878733271,Kucing,Cat Shelter Jombang
4848,-8.61993379018764,115.227703638712,Anjing,Chowie Blessing House Kennel
4849,-8.63504650005578,115.238673375091,Anjing,Chowie Blessing House Kennel
4850,-8.63403365234155,115.226368825344,Anjing,Chowie Blessing House Kennel
4851,-8.63206157544939,115.229848354316,Anjing,Chowie Blessing House Kennel
4852,-8.62564857027511,115.220986722556,Anjing,Chowie Blessing House Kennel
4853,-8.62791336292822,115.225327769745,Anjing,Chowie Blessing House Kennel
4854,-8.63042135581178,115.227019901527,Anjing,Chowie Blessing House Kennel
4855,-8.62403007363519,115.239021065761,Anjing,Chowie Blessing House Kennel
4856,-8.63192172595061,115.229622581384,Anjing,Chowie Blessing House Kennel
4857,-8.62258526469318,115.212341528593,Anjing,Chowie Blessing House Kennel
4858,-8.63445011307251,115.229373531299,Anjing,Chowie Blessing House Kennel
4859,-8.62638486030958,115.21465916302,Anjing,Chowie Blessing House Kennel
4860,-8.62740037245547,115.215989200878,Anjing,Chowie Blessing House Kennel
4861,-8.62411168081029,115.228568567913,Anjing,Chowie Blessing House Kennel
4862,-8.18022098856623,113.146649165018,Lainnya,CNB's Bunnies
4863,-8.15946293816772,113.185004839555,Lainnya,CNB's Bunnies
4864,-8.18584564240129,113.164337422074,Lainnya,CNB's Bunnies
4865,-8.1807602870554,113.191817822185,Lainnya,CNB's Bunnies
4866,-8.15558734597531,113.165404275157,Lainnya,CNB's Bunnies
4867,-8.1819384630191,113.153421566687,Lainnya,CNB's Bunnies
4868,-8.17536575398587,113.171085286876,Lainnya,CNB's Bunnies
4869,-8.17429609023121,113.161757766047,Lainnya,CNB's Bunnies
4870,-8.15901418705903,113.199453899511,Lainnya,CNB's Bunnies
4871,-8.17579124679993,113.203015520052,Lainnya,CNB's Bunnies
4872,-8.14565950162712,113.154001421081,Lainnya,CNB's Bunnies
4873,-8.17875416315627,113.166656250622,Lainnya,CNB's Bunnies
4874,-8.15703085706859,113.139232501498,Lainnya,CNB's Bunnies
4875,-8.17202717155091,113.173834525132,Lainnya,CNB's Bunnies
4876,-7.77562420193183,110.318007045688,Anjing,D'Arthur
4877,-7.77066635262945,110.338456272352,Anjing,D'Arthur
4878,-7.78639695819856,110.328536833702,Anjing,D'Arthur
4879,-7.77984459876544,110.316199324161,Anjing,D'Arthur
4880,-7.78486400734398,110.318674733979,Anjing,D'Arthur
4881,-7.76984490559222,110.326435071668,Anjing,D'Arthur
4882,-7.77243603887801,110.332917618485,Anjing,D'Arthur
4883,-7.77900549098434,110.327080009562,Anjing,D'Arthur
4884,-7.77363646426742,110.310743126845,Anjing,D'Arthur
4885,-7.77975740323648,110.330035292162,Anjing,D'Arthur
4886,-7.78195582518168,110.317771953351,Anjing,D'Arthur
4887,-7.78641434659726,110.310803348615,Anjing,D'Arthur
4888,-7.77750193705424,110.32942235792,Anjing,D'Arthur
4889,-7.78212308731191,110.312568752838,Anjing,D'Arthur
4890,-7.41709159846466,110.244272006286,Lainnya,D'Reptiles
4891,-7.39849189050925,110.227911600903,Lainnya,D'Reptiles
4892,-7.4001183914415,110.23636669709,Lainnya,D'Reptiles
4893,-7.40956861393747,110.236036836857,Lainnya,D'Reptiles
4894,-7.40785301026502,110.210696999437,Lainnya,D'Reptiles
4895,-7.41757094885554,110.223465178968,Lainnya,D'Reptiles
4896,-7.40831096527339,110.236391807107,Lainnya,D'Reptiles
4897,-7.41516995175819,110.207958409885,Lainnya,D'Reptiles
4898,-7.40332842880358,110.221057501973,Lainnya,D'Reptiles
4899,-7.41517047097805,110.220912712167,Lainnya,D'Reptiles
4900,-7.39605945090571,110.230879097689,Lainnya,D'Reptiles
4901,-7.40512095217816,110.230916887915,Lainnya,D'Reptiles
4902,-7.3924208368535,110.208654690012,Lainnya,D'Reptiles
4903,-7.40610474184966,110.246641086219,Lainnya,D'Reptiles
4904,-7.36783504330982,110.454497766817,Anjing,eL Purnama Puri Satwa
4905,-7.3690784339111,110.464360242539,Anjing,eL Purnama Puri Satwa
4906,-7.37934494786241,110.451551876564,Anjing,eL Purnama Puri Satwa
4907,-7.38118697055264,110.463281467514,Anjing,eL Purnama Puri Satwa
4908,-7.36409230057067,110.431844114592,Anjing,eL Purnama Puri Satwa
4909,-7.37967283094229,110.432272991806,Anjing,eL Purnama Puri Satwa
4910,-7.37551687077462,110.467908313725,Anjing,eL Purnama Puri Satwa
4911,-7.37304330360954,110.442912338939,Anjing,eL Purnama Puri Satwa
4912,-7.38216818799294,110.444771151348,Anjing,eL Purnama Puri Satwa
4913,-7.37049285492999,110.458358446648,Anjing,eL Purnama Puri Satwa
4914,-7.3694977339596,110.441667262807,Anjing,eL Purnama Puri Satwa
4915,-7.37957460277904,110.454998562212,Anjing,eL Purnama Puri Satwa
4916,-7.36157708848022,110.443147017409,Anjing,eL Purnama Puri Satwa
4917,-7.3795683594835,110.463099735523,Anjing,eL Purnama Puri Satwa
4918,-8.56265766461706,115.205676155411,Lainnya,elix gerih LBF
4919,-8.53727031611771,115.184402706717,Lainnya,elix gerih LBF
4920,-8.43767570143308,115.095609276551,Lainnya,Ews Gold Fish
4921,-8.42540985772497,115.138431999242,Lainnya,Ews Gold Fish
4922,-8.46043010803105,115.141789865513,Lainnya,Ews Gold Fish
4923,-6.91046359659361,107.654736017105,Lainnya,ExoticPet Animal Lover
4924,-6.90445449471454,107.641102940466,Lainnya,ExoticPet Animal Lover
4925,-6.90598898255856,107.642931664082,Lainnya,ExoticPet Animal Lover
4926,-6.90524789716009,107.637412486535,Lainnya,ExoticPet Animal Lover
4927,-6.90155115342346,107.636867574493,Lainnya,ExoticPet Animal Lover
4928,-6.90718528598874,107.639508338112,Lainnya,ExoticPet Animal Lover
4929,-6.89852212034976,107.645968458587,Lainnya,ExoticPet Animal Lover
4930,-6.91021580715581,107.642074855433,Lainnya,ExoticPet Animal Lover
4931,-6.90261031974539,107.644838650965,Lainnya,ExoticPet Animal Lover
4932,-6.90851338027923,107.637358034443,Lainnya,ExoticPet Animal Lover
4933,-6.90304838713792,107.644914553558,Lainnya,ExoticPet Animal Lover
4934,-6.90482969874962,107.652518781442,Lainnya,ExoticPet Animal Lover
4935,-6.90926436509579,107.641380967539,Lainnya,ExoticPet Animal Lover
4936,-6.90562412959481,107.645482680195,Lainnya,ExoticPet Animal Lover
4937,-7.56550267726326,111.470789371386,Anjing,Gambluss Pitbull Comunity
4938,-7.53638438767847,111.452790859634,Anjing,Gambluss Pitbull Comunity
4939,-7.53670599890302,111.470037820679,Anjing,Gambluss Pitbull Comunity
4940,-7.56979757640511,111.435251148406,Anjing,Gambluss Pitbull Comunity
